,MAE
1659,0.25275904
1660,0.25275904
1661,0.25275904
1662,0.25275904
1663,0.25275904
1664,0.25275904
1665,0.25275904
1666,0.25275904
1667,0.25275904
1668,0.25275904
1669,0.25275904
1670,0.25275904
1671,0.25275904
1672,0.25275904
1673,0.25275904
1674,0.25275904
1675,0.25275904
1676,0.25275904
1677,0.25275904
1678,0.25275904
1679,0.25275904
1680,0.25275904
1681,0.25275904
1682,0.25275904
1683,0.25275904
1684,0.25275904
1685,0.25275904
1686,0.25275904
1687,0.25275904
1688,0.25275904
1689,0.25275904
1690,0.25275904
1691,0.25275904
1692,0.25275904
1693,0.25275904
1694,0.25275904
1695,0.25275904
1696,0.25275904
1697,0.25275904
1698,0.25275904
1699,0.25275904
1700,0.25275904
1701,0.25275904
1702,0.25275904
1703,0.25275904
1704,0.25275904
1705,0.25275904
1706,0.25275904
1707,0.25275904
1708,0.25275904
1709,0.25275904
1710,0.25275904
1711,0.25275904
1712,0.25275904
1713,0.25275904
1714,0.25275904
1715,0.25275904
1716,0.25275904
1717,0.25275904
1718,0.25275904
1719,0.25275904
1720,0.25275904
1721,0.25275904
1722,0.25275904
1723,0.25275904
1724,0.25275904
1725,0.25275904
1726,0.25275904
1727,0.25275904
1728,0.25275904
1729,0.25275904
1730,0.25275904
1731,0.25275904
1732,0.25275904
1733,0.25275904
1734,0.25275904
1735,0.25275904
1736,0.25275904
1737,0.25275904
1738,0.25275904
1739,0.25275904
1740,0.25275904
1741,0.25275904
1742,0.25275904
1743,0.25275904
1744,0.25275904
1745,0.25275904
1746,0.25275904
1747,0.25275904
1748,0.25275904
1749,0.25275904
1750,0.25275904
1751,0.25275904
1752,0.25275904
1753,0.25275904
1754,0.25275904
1755,0.25275904
1756,0.25275904
1757,0.25275904
1758,0.25275904
1759,0.25275904
1760,0.25275904
1761,0.25275904
1762,0.25275904
1763,0.25275904
1764,0.25275904
1765,0.25275904
1766,0.25275904
1767,0.25275904
1768,0.25275904
1769,0.25275904
1770,0.25275904
1771,0.25275904
1772,0.25275904
1773,0.25275904
1774,0.25275904
1775,0.25275904
1776,0.25275904
1777,0.25275904
1778,0.25275904
1779,0.25275904
1780,0.25275904
1781,0.25275904
1782,0.25275904
1783,0.25275904
1784,0.25275904
1785,0.25275904
1786,0.25275904
1787,0.25275904
1788,0.25275904
1789,0.25275904
1790,0.25275904
1791,0.25275904
1792,0.25275904
1793,0.25275904
1794,0.25275904
1795,0.25275904
1796,0.25275904
1797,0.25275904
1798,0.25275904
1799,0.25275904
1800,0.25275904
1801,0.25275904
1802,0.25275904
1803,0.25275904
1804,0.25275904
1805,0.25275904
1806,0.25275904
1807,0.25275904
1808,0.25275904
1809,0.25275904
1810,0.25275904
1811,0.25275904
1812,0.25275904
1813,0.25275904
1814,0.25275904
1815,0.25275904
1816,0.25275904
1817,0.25275904
1818,0.25275904
1819,0.25275904
1820,0.25275904
1821,0.25275904
1822,0.25275904
1823,0.25275904
1824,0.25275904
1825,0.25275904
1826,0.25275904
1827,0.25275904
1828,0.25275904
1829,0.25275904
1830,0.25275904
1831,0.25275904
1832,0.25275904
1833,0.25275904
1834,0.25275904
1835,0.25275904
1836,0.25275904
1837,0.25275904
1838,0.25275904
1839,0.25275904
1840,0.25275904
1841,0.25275904
1842,0.25275904
1843,0.25275904
1844,0.25275904
1845,0.25275904
1846,0.25275904
1847,0.25275904
1848,0.25275904
1849,0.25275904
1850,0.25275904
1851,0.25275904
1852,0.25275904
1853,0.25275904
1854,0.25275904
1855,0.25275904
1856,0.25275904
1857,0.25275904
1858,0.25275904
1859,0.25275904
1860,0.25275904
1861,0.25275904
1862,0.25275904
1863,0.25275904
1864,0.25275904
1865,0.25275904
1866,0.25275904
1867,0.25275904
1868,0.25275904
1869,0.25275904
1870,0.25275904
1871,0.25275904
1872,0.25275904
1873,0.25275904
1874,0.25275904
1875,0.25275904
1876,0.25275904
1877,0.25275904
1878,0.25275904
1879,0.25275904
1880,0.25275904
1881,0.25275904
1882,0.25275904
1883,0.25275904
1884,0.25275904
1885,0.25275904
1886,0.25275904
1887,0.25275904
1888,0.25275904
1889,0.25275904
1890,0.25275904
1891,0.25275904
1892,0.25275904
1893,0.25275904
1894,0.25275904
1895,0.25275904
1896,0.25275904
1897,0.25275904
1898,0.25275904
1899,0.25275904
1900,0.25275904
1901,0.25275904
1902,0.25275904
1903,0.25275904
1904,0.25275904
1905,0.25275904
1906,0.25275904
1907,0.25275904
1908,0.25275904
1909,0.25275904
1910,0.25275904
1911,0.25275904
1912,0.25275904
1913,0.25275904
1914,0.25275904
1915,0.25275904
1916,0.25275904
1917,0.25275904
1918,0.25275904
1919,0.25275904
1920,0.25275904
1921,0.25275904
1922,0.25275904
1923,0.25275904
1924,0.25275904
1925,0.25275904
1926,0.25275904
1927,0.25275904
1928,0.25275904
1929,0.25275904
1930,0.25275904
1931,0.25275904
1932,0.25275904
1933,0.25275904
1934,0.25275904
1935,0.25275904
1936,0.25275904
1937,0.25275904
1938,0.25275904
1939,0.25275904
1940,0.25275904
1941,0.25275904
1942,0.25275904
1943,0.25275904
1944,0.25275904
1945,0.25275904
1946,0.25275904
1947,0.25275904
1948,0.25275904
1949,0.25275904
1950,0.25275904
1951,0.25275904
1952,0.25275904
1953,0.25275904
1954,0.25275904
1955,0.25275904
1956,0.25275904
1957,0.25275904
1958,0.25275904
1959,0.25275904
1960,0.25275904
1961,0.25275904
1962,0.25275904
1963,0.25275904
1964,0.25275904
1965,0.25275904
1966,0.25275904
1967,0.25275904
1968,0.25275904
1969,0.25275904
1970,0.25275904
1971,0.25275904
1972,0.25275904
1973,0.25275904
1974,0.25275904
1975,0.25275904
1976,0.25275904
1977,0.25275904
1978,0.25275904
1979,0.25275904
1980,0.25275904
1981,0.25275904
1982,0.25275904
1983,0.25275904
1984,0.25275904
1985,0.25275904
1986,0.25275904
1987,0.25275904
1988,0.25275904
1989,0.25275904
1990,0.25275904
1991,0.25275904
1992,0.25275904
1993,0.25275904
1994,0.25275904
1995,0.25275904
1996,0.25275904
1997,0.25275904
1998,0.25275904
1999,0.25275904
2000,0.25275904
2001,0.25275904
2002,0.25275904
2003,0.25275904
2004,0.25275904
2005,0.25275904
2006,0.25275904
2007,0.25275904
2008,0.25275904
2009,0.25275904
2010,0.25275904
2011,0.25275904
2012,0.25275904
2013,0.25275904
2014,0.25275904
2015,0.25275904
2016,0.25275904
2017,0.25275904
2018,0.25275904
2019,0.25275904
2020,0.25275904
2021,0.25275904
2022,0.25275904
2023,0.25275904
2024,0.25275904
2025,0.25275904
2026,0.25275904
2027,0.25275904
2028,0.25275904
2029,0.25275904
2030,0.25275904
2031,0.25275904
2032,0.25275904
2033,0.25275904
2034,0.25275904
2035,0.25275904
2036,0.25275904
2037,0.25275904
2038,0.25275904
2039,0.25275904
2040,0.25275904
2041,0.25275904
2042,0.25275904
2043,0.25275904
2044,0.25275904
2045,0.25275904
2046,0.25275904
2047,0.25275904
2048,0.25275904
2049,0.25275904
2050,0.25275904
2051,0.25275904
2052,0.25275904
2053,0.25275904
2054,0.25275904
2055,0.25275904
2056,0.25275904
2057,0.25275904
2058,0.25275904
2059,0.25275904
2060,0.25275904
2061,0.25275904
2062,0.25275904
2063,0.25275904
2064,0.25275904
2065,0.25275904
2066,0.25275904
2067,0.25275904
2068,0.25275904
2069,0.25275904
2070,0.25275904
2071,0.25275904
2072,0.25275904
2073,0.25275904
2074,0.25275904
2075,0.25275904
2076,0.25275904
2077,0.25275904
2078,0.25275904
2079,0.25275904
2080,0.25275904
2081,0.25275904
2082,0.25275904
2083,0.25275904
2084,0.25275904
2085,0.25275904
2086,0.25275904
2087,0.25275904
2088,0.25275904
2089,0.25275904
2090,0.25275904
2091,0.25275904
2092,0.25275904
2093,0.25275904
2094,0.25275904
2095,0.25275904
2096,0.25275904
2097,0.25275904
2098,0.25275904
2099,0.25275904
2100,0.25275904
2101,0.25275904
2102,0.25275904
2103,0.25275904
2104,0.25275904
2105,0.25275904
2106,0.25275904
2107,0.25275904
2108,0.25275904
2109,0.25275904
2110,0.25275904
2111,0.25275904
2112,0.25275904
2113,0.25275904
2114,0.25275904
2115,0.25275904
2116,0.25275904
2117,0.25275904
2118,0.25275904
2119,0.25275904
2120,0.25275904
2121,0.25275904
2122,0.25275904
2123,0.25275904
2124,0.25275904
2125,0.25275904
2126,0.25275904
2127,0.25275904
2128,0.25275904
2129,0.25275904
2130,0.25275904
2131,0.25275904
2132,0.25275904
2133,0.25275904
2134,0.25275904
2135,0.25275904
2136,0.25275904
2137,0.25275904
2138,0.25275904
2139,0.25275904
2140,0.25275904
2141,0.25275904
2142,0.25275904
2143,0.25275904
2144,0.25275904
2145,0.25275904
2146,0.25275904
2147,0.25275904
2148,0.25275904
2149,0.25275904
2150,0.25275904
2151,0.25275904
2152,0.25275904
2153,0.25275904
2154,0.25275904
2155,0.25275904
2156,0.25275904
2157,0.25275904
2158,0.25275904
2159,0.25275904
2160,0.25275904
2161,0.25275904
2162,0.25275904
2163,0.25275904
2164,0.25275904
2165,0.25275904
2166,0.25275904
2167,0.25275904
2168,0.25275904
2169,0.25275904
2170,0.25275904
2171,0.25275904
2172,0.25275904
2173,0.25275904
2174,0.25275904
2175,0.25275904
2176,0.25275904
2177,0.25275904
2178,0.25275904
2179,0.25275904
2180,0.25275904
2181,0.25275904
2182,0.25275904
2183,0.25275904
2184,0.25275904
2185,0.25275904
2186,0.25275904
2187,0.25275904
2188,0.25275904
2189,0.25275904
2190,0.25275904
2191,0.25275904
2192,0.25275904
2193,0.25275904
2194,0.25275904
2195,0.25275904
2196,0.25275904
2197,0.25275904
2198,0.25275904
2199,0.25275904
2200,0.25275904
2201,0.25275904
2202,0.25275904
2203,0.25275904
2204,0.25275904
2205,0.25275904
2206,0.25275904
2207,0.25275904
2208,0.25275904
2209,0.25275904
2210,0.25275904
2211,0.25275904
2212,0.25275904
2213,0.25275904
2214,0.25275904
2215,0.25275904
2216,0.25275904
2217,0.25275904
2218,0.25275904
2219,0.25275904
2220,0.25275904
2221,0.25275904
2222,0.25275904
2223,0.25275904
2224,0.25275904
2225,0.25275904
2226,0.25275904
2227,0.25275904
2228,0.25275904
2229,0.25275904
2230,0.25275904
2231,0.25275904
2232,0.25275904
2233,0.25275904
2234,0.25275904
2235,0.25275904
2236,0.25275904
2237,0.25275904
2238,0.25275904
2239,0.25275904
2240,0.25275904
2241,0.25275904
2242,0.25275904
2243,0.25275904
2244,0.25275904
2245,0.25275904
2246,0.25275904
2247,0.25275904
2248,0.25275904
2249,0.25275904
2250,0.25275904
2251,0.25275904
2252,0.25275904
2253,0.25275904
2254,0.25275904
2255,0.25275904
2256,0.25275904
2257,0.25275904
2258,0.25275904
2259,0.25275904
2260,0.25275904
2261,0.25275904
2262,0.25275904
2263,0.25275904
2264,0.25275904
2265,0.25275904
2266,0.25275904
2267,0.25275904
2268,0.25275904
2269,0.25275904
2270,0.25275904
2271,0.25275904
2272,0.25275904
2273,0.25275904
2274,0.25275904
2275,0.25275904
2276,0.25275904
2277,0.25275904
2278,0.25275904
2279,0.25275904
2280,0.25275904
2281,0.25275904
2282,0.25275904
2283,0.25275904
2284,0.25275904
2285,0.25275904
2286,0.25275904
2287,0.25275904
2288,0.25275904
2289,0.25275904
2290,0.25275904
2291,0.25275904
2292,0.25275904
2293,0.25275904
2294,0.25275904
2295,0.25275904
2296,0.25275904
2297,0.25275904
2298,0.25275904
2299,0.25275904
2300,0.25275904
2301,0.25275904
2302,0.25275904
2303,0.25275904
2304,0.25275904
2305,0.25275904
2306,0.25275904
2307,0.25275904
2308,0.25275904
2309,0.25275904
2310,0.25275904
2311,0.25275904
2312,0.25275904
2313,0.25275904
2314,0.25275904
2315,0.25275904
2316,0.25275904
2317,0.25275904
2318,0.25275904
2319,0.25275904
2320,0.25275904
2321,0.25275904
2322,0.25275904
2323,0.25275904
2324,0.25275904
2325,0.25275904
2326,0.25275904
2327,0.25275904
2328,0.25275904
2329,0.25275904
2330,0.25275904
2331,0.25275904
2332,0.25275904
2333,0.25275904
2334,0.25275904
2335,0.25275904
2336,0.25275904
2337,0.25275904
2338,0.25275904
2339,0.25275904
2340,0.25275904
2341,0.25275904
2342,0.25275904
2343,0.25275904
2344,0.25275904
2345,0.25275904
2346,0.25275904
2347,0.25275904
2348,0.25275904
2349,0.25275904
2350,0.25275904
2351,0.25275904
2352,0.25275904
2353,0.25275904
2354,0.25275904
2355,0.25275904
2356,0.25275904
2357,0.25275904
2358,0.25275904
2359,0.25275904
2360,0.25275904
2361,0.25275904
2362,0.25275904
2363,0.25275904
2364,0.25275904
2365,0.25275904
2366,0.25275904
2367,0.25275904
2368,0.25275904
2369,0.25275904
2370,0.25275904
2371,0.25275904
2372,0.25275904
2373,0.25275904
2374,0.25275904
2375,0.25275904
2376,0.25275904
2377,0.25275904
2378,0.25275904
2379,0.25275904
2380,0.25275904
2381,0.25275904
2382,0.25275904
2383,0.25275904
2384,0.25275904
2385,0.25275904
2386,0.25275904
2387,0.25275904
2388,0.25275904
2389,0.25275904
2390,0.25275904
2391,0.25275904
2392,0.25275904
2393,0.25275904
2394,0.25275904
2395,0.25275904
2396,0.25275904
2397,0.25275904
2398,0.25275904
2399,0.25275904
2400,0.25275904
2401,0.25275904
2402,0.25275904
2403,0.25275904
2404,0.25275904
2405,0.25275904
2406,0.25275904
2407,0.25275904
2408,0.25275904
2409,0.25275904
2410,0.25275904
2411,0.25275904
2412,0.25275904
2413,0.25275904
2414,0.25275904
2415,0.25275904
2416,0.25275904
2417,0.25275904
2418,0.25275904
2419,0.25275904
2420,0.25275904
2421,0.25275904
2422,0.25275904
2423,0.25275904
2424,0.25275904
2425,0.25275904
2426,0.25275904
2427,0.25275904
2428,0.25275904
2429,0.25275904
2430,0.25275904
2431,0.25275904
2432,0.25275904
2433,0.25275904
2434,0.25275904
2435,0.25275904
2436,0.25275904
2437,0.25275904
2438,0.25275904
2439,0.25275904
2440,0.25275904
2441,0.25275904
2442,0.25275904
2443,0.25275904
2444,0.25275904
2445,0.25275904
2446,0.25275904
2447,0.25275904
2448,0.25275904
2449,0.25275904
2450,0.25275904
2451,0.25275904
2452,0.25275904
2453,0.25275904
2454,0.25275904
2455,0.25275904
2456,0.25275904
2457,0.25275904
2458,0.25275904
2459,0.25275904
2460,0.25275904
2461,0.25275904
2462,0.25275904
2463,0.25275904
2464,0.25275904
2465,0.25275904
2466,0.25275904
2467,0.25275904
2468,0.25275904
2469,0.25275904
2470,0.25275904
2471,0.25275904
2472,0.25275904
2473,0.25275904
2474,0.25275904
2475,0.25275904
2476,0.25275904
2477,0.25275904
2478,0.25275904
2479,0.25275904
2480,0.25275904
2481,0.25275904
2482,0.25275904
2483,0.25275904
2484,0.25275904
2485,0.25275904
2486,0.25275904
2487,0.25275904
2488,0.25275904
2489,0.25275904
2490,0.25275904
2491,0.25275904
2492,0.25275904
2493,0.25275904
2494,0.25275904
2495,0.25275904
2496,0.25275904
2497,0.25275904
2498,0.25275904
2499,0.25275904
2500,0.25275904
2501,0.25275904
2502,0.25275904
2503,0.25275904
2504,0.25275904
2505,0.25275904
2506,0.25275904
2507,0.25275904
2508,0.25275904
2509,0.25275904
2510,0.25275904
2511,0.25275904
2512,0.25275904
2513,0.25275904
2514,0.25275904
2515,0.25275904
2516,0.25275904
2517,0.25275904
2518,0.25275904
2519,0.25275904
2520,0.25275904
2521,0.25275904
2522,0.25275904
2523,0.25275904
2524,0.25275904
2525,0.25275904
2526,0.25275904
2527,0.25275904
2528,0.25275904
2529,0.25275904
2530,0.25275904
2531,0.25275904
2532,0.25275904
2533,0.25275904
2534,0.25275904
2535,0.25275904
2536,0.25275904
2537,0.25275904
2538,0.25275904
2539,0.25275904
2540,0.25275904
2541,0.25275904
2542,0.25275904
2543,0.25275904
2544,0.25275904
2545,0.25275904
2546,0.25275904
2547,0.25275904
2548,0.25275904
2549,0.25275904
2550,0.25275904
2551,0.25275904
2552,0.25275904
2553,0.25275904
2554,0.25275904
2555,0.25275904
2556,0.25275904
2557,0.25275904
2558,0.25275904
2559,0.25275904
2560,0.25275904
2561,0.25275904
2562,0.25275904
2563,0.25275904
2564,0.25275904
2565,0.25275904
2566,0.25275904
2567,0.25275904
2568,0.25275904
2569,0.25275904
2570,0.25275904
2571,0.25275904
2572,0.25275904
2573,0.25275904
2574,0.25275904
2575,0.25275904
2576,0.25275904
2577,0.25275904
2578,0.25275904
2579,0.25275904
2580,0.25275904
2581,0.25275904
2582,0.25275904
2583,0.25275904
2584,0.25275904
2585,0.25275904
2586,0.25275904
2587,0.25275904
2588,0.25275904
2589,0.25275904
2590,0.25275904
2591,0.25275904
2592,0.25275904
2593,0.25275904
2594,0.25275904
2595,0.25275904
2596,0.25275904
2597,0.25275904
2598,0.25275904
2599,0.25275904
2600,0.25275904
2601,0.25275904
2602,0.25275904
2603,0.25275904
2604,0.25275904
2605,0.25275904
2606,0.25275904
2607,0.25275904
2608,0.25275904
2609,0.25275904
2610,0.25275904
2611,0.25275904
2612,0.25275904
2613,0.25275904
2614,0.25275904
2615,0.25275904
2616,0.25275904
2617,0.25275904
2618,0.25275904
2619,0.25275904
2620,0.25275904
2621,0.25275904
2622,0.25275904
2623,0.25275904
2624,0.25275904
2625,0.25275904
2626,0.25275904
2627,0.25275904
2628,0.25275904
2629,0.25275904
2630,0.25275904
2631,0.25275904
2632,0.25275904
2633,0.25275904
2634,0.25275904
2635,0.25275904
2636,0.25275904
2637,0.25275904
2638,0.25275904
2639,0.25275904
2640,0.25275904
2641,0.25275904
2642,0.25275904
2643,0.25275904
2644,0.25275904
2645,0.25275904
2646,0.25275904
2647,0.25275904
2648,0.25275904
2649,0.25275904
2650,0.25275904
2651,0.25275904
2652,0.25275904
2653,0.25275904
2654,0.25275904
2655,0.25275904
2656,0.25275904
2657,0.25275904
2658,0.25275904
2659,0.25275904
2660,0.25275904
2661,0.25275904
2662,0.25275904
2663,0.25275904
2664,0.25275904
2665,0.25275904
2666,0.25275904
2667,0.25275904
2668,0.25275904
2669,0.25275904
2670,0.25275904
2671,0.25275904
2672,0.25275904
2673,0.25275904
2674,0.25275904
2675,0.25275904
2676,0.25275904
2677,0.25275904
2678,0.25275904
2679,0.25275904
2680,0.25275904
2681,0.25275904
2682,0.25275904
2683,0.25275904
2684,0.25275904
2685,0.25275904
2686,0.25275904
2687,0.25275904
2688,0.25275904
2689,0.25275904
2690,0.25275904
2691,0.25275904
2692,0.25275904
2693,0.25275904
2694,0.25275904
2695,0.25275904
2696,0.25275904
2697,0.25275904
2698,0.25275904
2699,0.25275904
2700,0.25275904
2701,0.25275904
2702,0.25275904
2703,0.25275904
2704,0.25275904
2705,0.25275904
2706,0.25275904
2707,0.25275904
2708,0.25275904
2709,0.25275904
2710,0.25275904
2711,0.25275904
2712,0.25275904
2713,0.25275904
2714,0.25275904
2715,0.25275904
2716,0.25275904
2717,0.25275904
2718,0.25275904
2719,0.25275904
2720,0.25275904
2721,0.25275904
2722,0.25275904
2723,0.25275904
2724,0.25275904
2725,0.25275904
2726,0.25275904
2727,0.25275904
2728,0.25275904
2729,0.25275904
2730,0.25275904
2731,0.25275904
2732,0.25275904
2733,0.25275904
2734,0.25275904
2735,0.25275904
2736,0.25275904
2737,0.25275904
2738,0.25275904
2739,0.25275904
2740,0.25275904
2741,0.25275904
2742,0.25275904
2743,0.25275904
2744,0.25275904
2745,0.25275904
2746,0.25275904
2747,0.25275904
2748,0.25275904
2749,0.25275904
2750,0.25275904
2751,0.25275904
2752,0.25275904
2753,0.25275904
2754,0.25275904
2755,0.25275904
2756,0.25275904
2757,0.25275904
2758,0.25275904
2759,0.25275904
2760,0.25275904
2761,0.25275904
2762,0.25275904
2763,0.25275904
2764,0.25275904
2765,0.25275904
2766,0.25275904
2767,0.25275904
2768,0.25275904
2769,0.25275904
2770,0.25275904
2771,0.25275904
2772,0.25275904
2773,0.25275904
2774,0.25275904
2775,0.25275904
2776,0.25275904
2777,0.25275904
2778,0.25275904
2779,0.25275904
2780,0.25275904
2781,0.25275904
2782,0.25275904
2783,0.25275904
2784,0.25275904
2785,0.25275904
2786,0.25275904
2787,0.25275904
2788,0.25275904
2789,0.25275904
2790,0.25275904
2791,0.25275904
2792,0.25275904
2793,0.25275904
2794,0.25275904
2795,0.25275904
2796,0.25275904
2797,0.25275904
2798,0.25275904
2799,0.25275904
2800,0.25275904
2801,0.25275904
2802,0.25275904
2803,0.25275904
2804,0.25275904
2805,0.25275904
2806,0.25275904
2807,0.25275904
2808,0.25275904
2809,0.25275904
2810,0.25275904
2811,0.25275904
2812,0.25275904
2813,0.25275904
2814,0.25275904
2815,0.25275904
2816,0.25275904
2817,0.25275904
2818,0.25275904
2819,0.25275904
2820,0.25275904
2821,0.25275904
2822,0.25275904
2823,0.25275904
2824,0.25684547
2825,0.28057477
2826,0.28057477
2827,0.28057477
2828,0.28057477
2829,0.28057477
2830,0.28057477
2831,0.28057477
2832,0.28057477
2833,0.30486488
2834,0.309741
2835,0.309741
2836,0.309741
2837,0.309741
2838,0.309741
2839,0.309741
2840,0.309741
2841,0.309741
2842,0.309741
2843,0.309741
2844,0.309741
2845,0.309741
2846,0.309741
2847,0.309741
2848,0.309741
2849,0.309741
2850,0.309741
2851,0.309741
2852,0.309741
2853,0.309741
2854,0.309741
2855,0.31525904
2856,0.31525904
2857,0.31525904
2858,0.31525904
2859,0.31525904
2860,0.31525904
2861,0.31525904
2862,0.31525904
2863,0.31525904
2864,0.31525904
2865,0.31525904
2866,0.31525904
2867,0.31525904
2868,0.31525904
2869,0.31525904
2870,0.31525904
2871,0.31525904
2872,0.31525904
2873,0.31525904
2874,0.31525904
2875,0.31525904
2876,0.31942564
2877,0.31942564
2878,0.31942564
2879,0.31942564
2880,0.31942564
2881,0.31942564
2882,0.31942564
2883,0.31942564
2884,0.31942564
2885,0.31942564
2886,0.3276434
2887,0.33665562
2888,0.34402275
2889,0.34724137
2890,0.34724137
2891,0.34724137
2892,0.34724137
2893,0.34724137
2894,0.34724137
2895,0.35605145
2896,0.36419588
2897,0.36854553
2898,0.372241
2899,0.372241
2900,0.372241
2901,0.372241
2902,0.372241
2903,0.372241
2904,0.372241
2905,0.372241
2906,0.372241
2907,0.372241
2908,0.372241
2909,0.372241
2910,0.372241
2911,0.372241
2912,0.372241
2913,0.372241
2914,0.372241
2915,0.372241
2916,0.372241
2917,0.372241
2918,0.372241
2919,0.372241
2920,0.372241
2921,0.372241
2922,0.372241
2923,0.372241
2924,0.372241
2925,0.372241
2926,0.37775904
2927,0.37775904
2928,0.37775904
2929,0.37775904
2930,0.37775904
2931,0.37775904
2932,0.37775904
2933,0.37775904
2934,0.37775904
2935,0.37775904
2936,0.37775904
2937,0.37775904
2938,0.37775904
2939,0.382616
2940,0.38303566
2941,0.38609225
2942,0.38609225
2943,0.38609225
2944,0.38609225
2945,0.41013622
2946,0.41390797
2947,0.41390797
2948,0.41390797
2949,0.41390797
2950,0.41390797
2951,0.41390797
2952,0.41390797
2953,0.42176342
2954,0.4274826
2955,0.43131065
2956,0.434741
2957,0.434741
2958,0.434741
2959,0.434741
2960,0.434741
2961,0.434741
2962,0.434741
2963,0.434741
2964,0.434741
2965,0.434741
2966,0.434741
2967,0.434741
2968,0.434741
2969,0.434741
2970,0.434741
2971,0.434741
2972,0.434741
2973,0.434741
2974,0.434741
2975,0.434741
2976,0.434741
2977,0.434741
2978,0.434741
2979,0.434741
2980,0.434741
2981,0.434741
2982,0.434741
2983,0.434741
2984,0.434741
2985,0.434741
2986,0.434741
2987,0.434741
2988,0.434741
2989,0.434741
2990,0.434741
2991,0.434741
2992,0.434741
2993,0.434741
2994,0.434741
2995,0.434741
2996,0.43969533
2997,0.44025904
2998,0.44025904
2999,0.44025904
3000,0.44025904
3001,0.44025904
3002,0.44025904
3003,0.44025904
3004,0.44025904
3005,0.44025904
3006,0.44025904
3007,0.45275885
3008,0.45275885
3009,0.45275885
3010,0.45275885
3011,0.45275885
3012,0.45419413
3013,0.46813965
3014,0.48057458
3015,0.48057458
3016,0.48057458
3017,0.48057458
3018,0.48057458
3019,0.48057458
3020,0.48057458
3021,0.48057458
3022,0.48057458
3023,0.48057458
3024,0.48057458
3025,0.497241
3026,0.497241
3027,0.497241
3028,0.497241
3029,0.497241
3030,0.497241
3031,0.497241
3032,0.497241
3033,0.497241
3034,0.497241
3035,0.497241
3036,0.497241
3037,0.497241
3038,0.497241
3039,0.497241
3040,0.497241
3041,0.497241
3042,0.497241
3043,0.497241
3044,0.497241
3045,0.497241
3046,0.497241
3047,0.497241
3048,0.497241
3049,0.497241
3050,0.497241
3051,0.497241
3052,0.497241
3053,0.497241
3054,0.497241
3055,0.497241
3056,0.497241
3057,0.497241
3058,0.497241
3059,0.497241
3060,0.497241
3061,0.497241
3062,0.497241
3063,0.497241
3064,0.497241
3065,0.497241
3066,0.497241
3067,0.497241
3068,0.497241
3069,0.497241
3070,0.497241
3071,0.497241
3072,0.497241
3073,0.50275904
3074,0.50275904
3075,0.50275904
3076,0.50275904
3077,0.50275904
3078,0.50775814
3079,0.52231884
3080,0.52310467
3081,0.52936745
3082,0.5472412
3083,0.5472412
3084,0.5472412
3085,0.5472412
3086,0.5472412
3087,0.5472412
3088,0.5472412
3089,0.5472412
3090,0.5472412
3091,0.5472412
3092,0.5472412
3093,0.5472412
3094,0.5472412
3095,0.559741
3096,0.559741
3097,0.559741
3098,0.559741
3099,0.559741
3100,0.559741
3101,0.559741
3102,0.559741
3103,0.559741
3104,0.559741
3105,0.559741
3106,0.559741
3107,0.559741
3108,0.559741
3109,0.559741
3110,0.559741
3111,0.559741
3112,0.559741
3113,0.559741
3114,0.559741
3115,0.559741
3116,0.559741
3117,0.559741
3118,0.559741
3119,0.559741
3120,0.559741
3121,0.559741
3122,0.559741
3123,0.559741
3124,0.559741
3125,0.559741
3126,0.559741
3127,0.559741
3128,0.559741
3129,0.559741
3130,0.559741
3131,0.559741
3132,0.559741
3133,0.559741
3134,0.559741
3135,0.559741
3136,0.559741
3137,0.559741
3138,0.559741
3139,0.559741
3140,0.559741
3141,0.559741
3142,0.559741
3143,0.559741
3144,0.559741
3145,0.559741
3146,0.56525904
3147,0.56525904
3148,0.56525904
3149,0.56525904
3150,0.56525904
3151,0.56525904
3152,0.58609205
3153,0.58609205
3154,0.58609205
3155,0.58609205
3156,0.5983734
3157,0.6139078
3158,0.6139078
3159,0.6139078
3160,0.6139078
3161,0.6139078
3162,0.6139078
3163,0.6139078
3164,0.6139078
3165,0.6139078
3166,0.6139078
3167,0.6139078
3168,0.6139078
3169,0.6139078
3170,0.6139078
3171,0.6139078
3172,0.6139078
3173,0.6139078
3174,0.6139078
3175,0.622241
3176,0.622241
3177,0.622241
3178,0.622241
3179,0.622241
3180,0.622241
3181,0.622241
3182,0.622241
3183,0.622241
3184,0.622241
3185,0.622241
3186,0.622241
3187,0.622241
3188,0.622241
3189,0.622241
3190,0.622241
3191,0.622241
3192,0.622241
3193,0.622241
3194,0.622241
3195,0.622241
3196,0.622241
3197,0.622241
3198,0.622241
3199,0.622241
3200,0.622241
3201,0.622241
3202,0.622241
3203,0.622241
3204,0.622241
3205,0.622241
3206,0.622241
3207,0.622241
3208,0.622241
3209,0.622241
3210,0.622241
3211,0.622241
3212,0.622241
3213,0.622241
3214,0.622241
3215,0.622241
3216,0.622241
3217,0.622241
3218,0.622241
3219,0.622241
3220,0.622241
3221,0.622241
3222,0.622241
3223,0.622241
3224,0.622241
3225,0.622241
3226,0.622241
3227,0.622241
3228,0.622241
3229,0.622241
3230,0.622241
3231,0.622241
3232,0.622241
3233,0.622241
3234,0.622241
3235,0.622241
3236,0.622241
3237,0.622241
3238,0.622241
3239,0.622241
3240,0.622241
3241,0.622241
